timestamp,mac,ap_mac,rssi,channel,phy_type,vendor,ssid
1777687435,57:a3:bc:7a:b7:93,AC-40RT:AP2,-31,40,802.11ax,Xiaomi,Office5G
1777687599,44:bc:64:c6:04:58,AC-40RT:AP3,-41,48,802.11ax,Unknown,CMCC-EDU
1777687374,6b:b3:60:c0:90:9e,AC-40RT:AP1,-62,40,802.11ac,Xiaomi,
1777686544,38:2b:2e:a1:8b:f5,AC-40RT:AP2,-85,44,802.11n,Apple,Starbucks
1777688265,6b:b3:60:c0:90:9e,AC-40RT:AP1,-33,6,802.11ac,Google,HomeWiFi
1777686716,e4:c2:73:0a:4e:30,AC-40RT:AP1,-33,6,802.11ax,Unknown,Starbucks
1777687014,0d:48:99:d9:0c:06,AC-40RT:AP1,-60,36,802.11n,OnePlus,CMCC-EDU
1777688369,32:a4:23:ac:85:5c,AC-40RT:AP3,-78,48,802.11ax,Xiaomi,Office5G
1777687668,56:31:b2:f0:ee:6b,AC-40RT:AP1,-69,1,802.11n,OnePlus,HomeWiFi
1777689750,ff:42:f4:16:dd:c6,AC-40RT:AP2,-81,44,802.11n,Huawei,
1777686991,38:2b:2e:a1:8b:f5,AC-40RT:AP2,-85,48,802.11n,Apple,Starbucks
1777688460,49:22:8d:73:15:9e,AC-40RT:AP4,-49,40,802.11ac,Apple,HomeWiFi
1777689507,24:e5:a2:39:96:67,AC-40RT:AP3,-47,36,802.11ax,Huawei,HomeWiFi
1777687554,c9:ce:7b:bb:fa:fb,AC-40RT:AP1,-57,1,802.11ac,Apple,CMCC-EDU
1777688360,92:40:e5:05:63:4b,AC-40RT:AP1,-72,40,802.11ax,Apple,
1777689088,9e:5b:a6:c7:03:54,AC-40RT:AP3,-60,11,802.11n,Huawei,Office5G
1777686974,44:bc:64:c6:04:58,AC-40RT:AP3,-73,40,802.11n,Samsung,HomeWiFi
1777689481,fc:52:93:32:b3:68,AC-40RT:AP1,-58,11,802.11ax,Samsung,
1777686685,ca:6e:f8:c3:57:2b,AC-40RT:AP3,-65,44,802.11ax,Huawei,CampusNet
1777687946,96:a5:b6:93:78:dc,AC-40RT:AP1,-43,48,802.11ac,Samsung,Office5G
1777689491,16:9f:95:8b:e5:55,AC-40RT:AP1,-76,6,802.11n,OnePlus,Office5G
1777688743,03:7f:ae:b4:cb:a0,AC-40RT:AP2,-60,11,802.11ax,Xiaomi,CMCC-EDU
1777689400,6c:82:7a:3b:34:fc,AC-40RT:AP2,-78,44,802.11n,Unknown,HomeWiFi
1777688440,f0:5a:67:10:62:94,AC-40RT:AP2,-59,11,802.11n,OnePlus,CampusNet
1777687330,19:c2:6f:7f:69:8c,AC-40RT:AP1,-32,36,802.11n,Huawei,Office5G
1777689803,84:b2:53:47:81:b9,AC-40RT:AP1,-83,36,802.11ac,Samsung,
1777688582,16:9f:95:8b:e5:55,AC-40RT:AP1,-35,6,802.11ac,Unknown,CMCC-EDU
1777688170,44:e2:2e:8c:17:44,AC-40RT:AP1,-75,40,802.11n,Google,HomeWiFi
1777687814,f3:92:64:cd:c4:47,AC-40RT:AP1,-60,48,802.11ac,Xiaomi,
1777687213,02:2d:75:43:53:7e,AC-40RT:AP3,-83,48,802.11ac,Samsung,Starbucks
1777688716,c4:03:9e:34:75:ea,AC-40RT:AP3,-34,40,802.11ac,Unknown,Starbucks
1777687225,1c:69:78:53:f6:1e,AC-40RT:AP1,-60,1,802.11ax,Google,Office5G
1777688697,e4:c2:73:0a:4e:30,AC-40RT:AP1,-78,48,802.11ax,Huawei,Starbucks
1777689261,57:de:f0:49:ce:e8,AC-40RT:AP3,-37,6,802.11ax,Apple,Office5G
1777687591,75:40:f5:01:d1:44,AC-40RT:AP3,-67,1,802.11ax,Xiaomi,CMCC-EDU
1777688466,24:e5:a2:39:96:67,AC-40RT:AP3,-85,48,802.11ac,Samsung,CampusNet
1777686639,ed:5e:70:dc:8e:d8,AC-40RT:AP1,-75,1,802.11n,Unknown,CMCC-EDU
1777687192,ac:79:09:59:57:89,AC-40RT:AP5,-35,6,802.11n,OnePlus,HomeWiFi
1777688956,fc:52:93:32:b3:68,AC-40RT:AP1,-37,36,802.11n,Xiaomi,
1777688446,aa:25:fb:86:f6:89,AC-40RT:AP2,-84,40,802.11n,Google,HomeWiFi
1777688295,7f:6a:1a:ef:7d:8c,AC-40RT:AP1,-35,36,802.11ax,Unknown,CampusNet
1777687091,67:c4:a2:26:6c:0a,AC-40RT:AP1,-81,6,802.11ac,Xiaomi,CampusNet
1777688657,0d:db:8b:c6:a6:e2,AC-40RT:AP1,-72,36,802.11ac,OnePlus,CampusNet
1777687665,a9:46:d3:9d:8f:65,AC-40RT:AP2,-64,11,802.11ac,Xiaomi,Starbucks
1777688871,84:b2:53:47:81:b9,AC-40RT:AP1,-71,36,802.11n,Apple,HomeWiFi
1777689857,c5:4a:d8:94:9a:d4,AC-40RT:AP1,-58,6,802.11ac,Unknown,
1777687824,85:96:8b:18:c3:c5,AC-40RT:AP2,-44,48,802.11ax,OnePlus,CMCC-EDU
1777689281,00:d6:34:15:3a:82,AC-40RT:AP1,-43,6,802.11ax,Unknown,HomeWiFi
1777688254,19:c2:6f:7f:69:8c,AC-40RT:AP1,-85,6,802.11n,Huawei,
1777686673,19:c2:6f:7f:69:8c,AC-40RT:AP1,-62,1,802.11n,Huawei,Starbucks
1777687738,59:6e:44:4d:11:cb,AC-40RT:AP2,-82,44,802.11n,Huawei,HomeWiFi
1777689739,37:bc:79:6f:8c:d3,AC-40RT:AP2,-76,40,802.11n,Unknown,Office5G
1777689199,31:f8:2d:c7:cf:2f,AC-40RT:AP1,-76,44,802.11ac,Huawei,CampusNet
1777688965,0b:f6:60:46:1b:b3,AC-40RT:AP4,-40,11,802.11ax,Huawei,Starbucks
1777687091,c5:4a:d8:94:9a:d4,AC-40RT:AP1,-63,11,802.11ax,OnePlus,HomeWiFi
1777687060,c9:ce:7b:bb:fa:fb,AC-40RT:AP1,-38,44,802.11ax,Xiaomi,Starbucks
1777689968,7d:b0:9e:33:f0:63,AC-40RT:AP1,-57,11,802.11n,Google,
1777688263,e4:c2:73:0a:4e:30,AC-40RT:AP1,-84,6,802.11n,Huawei,Office5G
1777686983,fc:03:b4:7e:0c:d5,AC-40RT:AP4,-55,48,802.11ax,Xiaomi,Starbucks
1777689392,6b:b3:60:c0:90:9e,AC-40RT:AP1,-35,36,802.11ac,Unknown,CampusNet
1777688834,9e:5b:a6:c7:03:54,AC-40RT:AP3,-85,36,802.11ax,Apple,CampusNet
1777688229,fb:f5:f2:c0:ba:b0,AC-40RT:AP2,-38,40,802.11ac,Samsung,CampusNet
1777687246,f1:2a:03:3a:36:cd,AC-40RT:AP4,-41,40,802.11ac,Huawei,CMCC-EDU
1777686711,31:f8:2d:c7:cf:2f,AC-40RT:AP1,-44,36,802.11ac,Apple,CampusNet
1777689023,1c:69:78:53:f6:1e,AC-40RT:AP1,-33,36,802.11n,Samsung,HomeWiFi
1777688209,85:96:8b:18:c3:c5,AC-40RT:AP2,-49,48,802.11ax,Xiaomi,
1777686771,2d:66:07:7b:2a:09,AC-40RT:AP2,-72,48,802.11n,Apple,
1777688060,aa:be:95:ca:9d:43,AC-40RT:AP1,-55,1,802.11ax,Xiaomi,
1777686564,96:a5:b6:93:78:dc,AC-40RT:AP1,-78,44,802.11n,Samsung,Starbucks
1777689057,fc:03:b4:7e:0c:d5,AC-40RT:AP4,-31,40,802.11n,Apple,Office5G
1777688622,84:b2:53:47:81:b9,AC-40RT:AP1,-39,40,802.11ac,Huawei,Office5G
1777689276,b5:21:cc:44:18:19,AC-40RT:AP3,-65,36,802.11n,Apple,
1777688756,f2:a3:73:4f:e3:55,AC-40RT:AP2,-61,6,802.11n,Samsung,
1777687935,d0:4d:e0:1d:5c:78,AC-40RT:AP1,-78,44,802.11ac,Google,CampusNet
1777689357,9e:5b:a6:c7:03:54,AC-40RT:AP3,-36,36,802.11n,Unknown,Starbucks
1777688018,44:69:b7:c6:72:c2,AC-40RT:AP3,-53,36,802.11ax,Huawei,
1777687843,7d:b0:9e:33:f0:63,AC-40RT:AP1,-80,48,802.11n,Samsung,CampusNet
1777688984,00:d6:34:15:3a:82,AC-40RT:AP1,-55,48,802.11ax,Apple,Office5G
1777690039,31:39:92:55:f6:7a,AC-40RT:AP3,-62,11,802.11ax,OnePlus,CampusNet
1777687815,ff:42:f4:16:dd:c6,AC-40RT:AP2,-36,48,802.11n,Google,Starbucks
1777688074,f0:5a:67:10:62:94,AC-40RT:AP2,-46,1,802.11ac,OnePlus,HomeWiFi
1777690001,31:f8:2d:c7:cf:2f,AC-40RT:AP1,-69,6,802.11ax,OnePlus,Office5G
1777687248,ff:42:f4:16:dd:c6,AC-40RT:AP2,-68,40,802.11ax,Samsung,CampusNet
1777689858,c3:93:46:eb:64:c7,AC-40RT:AP2,-78,1,802.11n,Xiaomi,HomeWiFi
1777687705,f0:5a:67:10:62:94,AC-40RT:AP2,-77,1,802.11n,OnePlus,
1777688139,43:24:ca:e7:6f:11,AC-40RT:AP1,-57,44,802.11ax,Huawei,Starbucks
1777689183,1c:69:78:53:f6:1e,AC-40RT:AP1,-32,36,802.11ax,Samsung,Starbucks
1777688738,c9:ce:7b:bb:fa:fb,AC-40RT:AP1,-56,48,802.11ax,Huawei,Office5G
1777688704,0b:f6:60:46:1b:b3,AC-40RT:AP4,-54,48,802.11ac,Xiaomi,HomeWiFi
1777689057,96:a5:b6:93:78:dc,AC-40RT:AP1,-53,48,802.11ac,Unknown,Starbucks
1777689634,00:d6:34:15:3a:82,AC-40RT:AP1,-78,36,802.11ax,Xiaomi,Starbucks
1777686904,36:10:c3:4c:2a:f8,AC-40RT:AP2,-73,6,802.11ax,OnePlus,HomeWiFi
1777688540,f1:2a:03:3a:36:cd,AC-40RT:AP4,-33,1,802.11ac,Xiaomi,Office5G
1777688279,33:78:76:0a:6e:96,AC-40RT:AP2,-47,1,802.11n,Samsung,
1777686971,cb:63:9c:09:a4:45,AC-40RT:AP1,-35,48,802.11ac,OnePlus,
1777688119,1c:69:78:53:f6:1e,AC-40RT:AP1,-63,44,802.11ax,OnePlus,Starbucks
1777688238,0c:e3:21:d8:8e:4c,AC-40RT:AP2,-59,36,802.11ac,Samsung,Office5G
1777687052,3f:ad:b8:28:a7:94,AC-40RT:AP1,-81,40,802.11ax,Google,Starbucks
1777688574,b0:d3:0e:30:a3:f4,AC-40RT:AP3,-46,48,802.11n,Xiaomi,Office5G
1777688149,81:ed:0e:f9:8c:d6,AC-40RT:AP1,-67,36,802.11ac,Unknown,Office5G
1777686601,96:a5:b6:93:78:dc,AC-40RT:AP1,-62,36,802.11n,Unknown,
1777689022,cf:9e:7a:23:cf:a2,AC-40RT:AP1,-70,40,802.11ax,Apple,CampusNet
1777687217,19:64:51:bd:d6:6b,AC-40RT:AP1,-47,1,802.11n,Samsung,CMCC-EDU
1777687807,aa:be:95:ca:9d:43,AC-40RT:AP1,-47,40,802.11n,Samsung,Starbucks
1777688117,fb:f5:f2:c0:ba:b0,AC-40RT:AP2,-33,40,802.11n,Google,Office5G
1777687692,00:d6:34:15:3a:82,AC-40RT:AP1,-66,36,802.11ac,Google,HomeWiFi
1777688108,37:bc:79:6f:8c:d3,AC-40RT:AP2,-72,44,802.11n,Xiaomi,CampusNet
1777686815,5a:af:c5:6c:d8:b2,AC-40RT:AP1,-45,6,802.11ax,Samsung,CMCC-EDU
1777687785,19:64:51:bd:d6:6b,AC-40RT:AP1,-54,11,802.11ax,Huawei,CampusNet
1777688582,fc:03:b4:7e:0c:d5,AC-40RT:AP4,-60,44,802.11ax,Xiaomi,CMCC-EDU
1777688545,57:de:f0:49:ce:e8,AC-40RT:AP3,-73,6,802.11ac,Xiaomi,CMCC-EDU
1777689216,44:bc:64:c6:04:58,AC-40RT:AP3,-45,1,802.11ax,Google,CMCC-EDU
1777689664,aa:be:95:ca:9d:43,AC-40RT:AP1,-53,36,802.11ac,Apple,HomeWiFi
1777689033,ca:6e:f8:c3:57:2b,AC-40RT:AP3,-36,44,802.11n,Samsung,
1777689545,67:c4:a2:26:6c:0a,AC-40RT:AP1,-41,48,802.11ax,OnePlus,CMCC-EDU
1777689258,49:22:8d:73:15:9e,AC-40RT:AP4,-78,11,802.11n,Xiaomi,CMCC-EDU
1777687094,60:83:a8:18:b0:91,AC-40RT:AP1,-32,36,802.11ac,Xiaomi,Office5G
1777688874,c3:93:46:eb:64:c7,AC-40RT:AP2,-50,11,802.11n,Xiaomi,CMCC-EDU
1777688595,1c:0c:80:21:d3:08,AC-40RT:AP1,-75,11,802.11ac,Unknown,Office5G
1777688841,aa:be:95:ca:9d:43,AC-40RT:AP1,-84,40,802.11ax,Xiaomi,Starbucks
1777687120,c3:93:46:eb:64:c7,AC-40RT:AP2,-38,44,802.11n,Google,CMCC-EDU
1777690082,08:0c:ae:20:20:d1,AC-40RT:AP1,-50,36,802.11n,Huawei,HomeWiFi
1777688028,1c:0c:80:21:d3:08,AC-40RT:AP1,-34,36,802.11ac,Xiaomi,HomeWiFi
1777689993,67:c4:a2:26:6c:0a,AC-40RT:AP1,-74,11,802.11ax,Samsung,Office5G
1777688165,15:da:68:89:6e:e5,AC-40RT:AP2,-43,1,802.11ac,Google,HomeWiFi
1777688385,a9:46:d3:9d:8f:65,AC-40RT:AP2,-60,36,802.11ac,Apple,CampusNet
1777687193,24:e5:a2:39:96:67,AC-40RT:AP3,-35,48,802.11n,Apple,Starbucks
1777687509,3b:6a:4b:d5:5a:cb,AC-40RT:AP1,-71,36,802.11n,OnePlus,CampusNet
1777687687,ab:13:5b:45:fd:8d,AC-40RT:AP3,-67,1,802.11ac,Xiaomi,
1777687573,b5:21:cc:44:18:19,AC-40RT:AP3,-41,6,802.11n,Huawei,HomeWiFi
1777687183,44:69:b7:c6:72:c2,AC-40RT:AP3,-54,1,802.11ax,Apple,CampusNet
1777686651,57:a3:bc:7a:b7:93,AC-40RT:AP2,-55,36,802.11n,Samsung,CMCC-EDU
1777686997,67:c4:a2:26:6c:0a,AC-40RT:AP1,-69,11,802.11n,Apple,Starbucks
1777690031,57:a3:bc:7a:b7:93,AC-40RT:AP2,-34,36,802.11ac,Apple,CampusNet
1777689780,31:39:92:55:f6:7a,AC-40RT:AP3,-57,11,802.11n,Unknown,CampusNet
1777687034,08:0c:ae:20:20:d1,AC-40RT:AP1,-80,48,802.11ax,Unknown,Starbucks
1777687618,c5:4a:d8:94:9a:d4,AC-40RT:AP1,-85,48,802.11ac,OnePlus,CMCC-EDU
1777687764,44:d5:f1:0f:77:fa,AC-40RT:AP2,-76,40,802.11n,Samsung,CampusNet
1777687513,d1:a7:1f:50:48:83,AC-40RT:AP2,-83,1,802.11ax,Huawei,
1777689885,5e:ed:30:e2:2a:85,AC-40RT:AP3,-65,11,802.11ax,Xiaomi,HomeWiFi
1777689357,fb:f5:f2:c0:ba:b0,AC-40RT:AP2,-38,36,802.11ac,OnePlus,
1777688234,44:bc:64:c6:04:58,AC-40RT:AP3,-66,1,802.11ax,Apple,CampusNet
1777686574,b7:22:7b:15:70:2d,AC-40RT:AP1,-79,44,802.11ac,Unknown,Starbucks
1777689356,44:d5:f1:0f:77:fa,AC-40RT:AP2,-67,44,802.11n,Xiaomi,CampusNet
1777689729,02:2d:75:43:53:7e,AC-40RT:AP3,-75,6,802.11ac,Unknown,Office5G
1777688831,42:69:c7:fa:3f:91,AC-40RT:AP2,-71,6,802.11n,Google,Office5G
1777688123,92:40:e5:05:63:4b,AC-40RT:AP1,-34,6,802.11n,Samsung,Office5G
1777688916,4a:ba:23:e8:11:63,AC-40RT:AP5,-84,6,802.11n,Unknown,
1777688909,5a:af:c5:6c:d8:b2,AC-40RT:AP1,-39,36,802.11n,OnePlus,CMCC-EDU
1777690106,ed:5e:70:dc:8e:d8,AC-40RT:AP1,-31,36,802.11ax,Samsung,CampusNet
1777688602,56:31:b2:f0:ee:6b,AC-40RT:AP1,-84,48,802.11ac,OnePlus,CampusNet
1777687131,92:40:e5:05:63:4b,AC-40RT:AP1,-57,11,802.11ax,Apple,CMCC-EDU
1777689183,ab:13:5b:45:fd:8d,AC-40RT:AP3,-78,6,802.11ac,Unknown,HomeWiFi
1777689490,0b:f6:60:46:1b:b3,AC-40RT:AP4,-57,48,802.11n,Xiaomi,Starbucks
1777689048,9e:5b:a6:c7:03:54,AC-40RT:AP3,-43,40,802.11ac,Xiaomi,
1777688116,4a:ba:23:e8:11:63,AC-40RT:AP5,-78,36,802.11n,Huawei,CMCC-EDU
1777687222,d1:a7:1f:50:48:83,AC-40RT:AP2,-49,11,802.11ax,Apple,CMCC-EDU
1777686664,43:24:ca:e7:6f:11,AC-40RT:AP1,-85,6,802.11ax,Huawei,
1777687421,57:de:f0:49:ce:e8,AC-40RT:AP3,-65,36,802.11ax,OnePlus,CMCC-EDU
1777687750,c4:03:9e:34:75:ea,AC-40RT:AP3,-44,40,802.11ac,Unknown,Office5G
1777686970,3c:09:65:2a:ce:90,AC-40RT:AP2,-81,1,802.11ac,Huawei,CampusNet
1777687187,0d:48:99:d9:0c:06,AC-40RT:AP1,-70,44,802.11n,OnePlus,CMCC-EDU
1777687957,fc:03:b4:7e:0c:d5,AC-40RT:AP4,-49,6,802.11ax,Huawei,HomeWiFi
1777687181,81:ed:0e:f9:8c:d6,AC-40RT:AP1,-64,36,802.11ax,Samsung,HomeWiFi
1777687178,ca:6e:f8:c3:57:2b,AC-40RT:AP3,-49,36,802.11ac,Huawei,CMCC-EDU
1777689886,44:e2:2e:8c:17:44,AC-40RT:AP1,-51,1,802.11ax,OnePlus,CampusNet
1777688372,b5:21:cc:44:18:19,AC-40RT:AP3,-46,1,802.11n,OnePlus,
1777689596,92:40:e5:05:63:4b,AC-40RT:AP1,-51,11,802.11ax,Unknown,Office5G
1777688061,f1:2a:03:3a:36:cd,AC-40RT:AP4,-65,40,802.11n,Huawei,Office5G
1777686959,a4:3c:ad:42:29:57,AC-40RT:AP1,-52,1,802.11ac,Google,Starbucks
1777687484,2d:66:07:7b:2a:09,AC-40RT:AP2,-80,36,802.11ac,Xiaomi,CMCC-EDU
1777689729,3f:ad:b8:28:a7:94,AC-40RT:AP1,-58,40,802.11n,OnePlus,Office5G
1777689113,08:0c:ae:20:20:d1,AC-40RT:AP1,-64,36,802.11n,Samsung,CampusNet
1777687993,49:22:8d:73:15:9e,AC-40RT:AP4,-74,40,802.11n,OnePlus,
1777687041,aa:25:fb:86:f6:89,AC-40RT:AP2,-83,48,802.11ax,Google,Office5G
1777689528,49:22:8d:73:15:9e,AC-40RT:AP4,-41,40,802.11n,Apple,Starbucks
1777687583,60:83:a8:18:b0:91,AC-40RT:AP1,-51,1,802.11n,Samsung,Starbucks
1777688223,f1:de:52:cb:50:9c,AC-40RT:AP1,-71,1,802.11ax,Samsung,Starbucks
1777687920,38:2b:2e:a1:8b:f5,AC-40RT:AP2,-45,11,802.11ax,Huawei,
1777689483,c4:03:9e:34:75:ea,AC-40RT:AP3,-48,48,802.11n,OnePlus,CMCC-EDU
1777687883,15:da:68:89:6e:e5,AC-40RT:AP2,-49,44,802.11n,Xiaomi,CampusNet
1777687252,0d:48:99:d9:0c:06,AC-40RT:AP1,-52,36,802.11n,Samsung,CMCC-EDU
1777687657,0c:e3:21:d8:8e:4c,AC-40RT:AP2,-75,44,802.11ax,Xiaomi,HomeWiFi
1777687063,ce:cb:8c:83:d8:bf,AC-40RT:AP4,-63,44,802.11ax,OnePlus,HomeWiFi
1777689554,0c:ca:3e:55:6b:d9,AC-40RT:AP2,-31,36,802.11ac,Huawei,HomeWiFi
1777688859,15:da:68:89:6e:e5,AC-40RT:AP2,-32,40,802.11ax,Samsung,CMCC-EDU
1777689855,5f:a5:19:17:e7:dc,AC-40RT:AP1,-59,40,802.11ac,Huawei,Starbucks
1777687569,fb:f5:f2:c0:ba:b0,AC-40RT:AP2,-75,36,802.11ax,Unknown,
1777687594,fc:03:b4:7e:0c:d5,AC-40RT:AP4,-32,44,802.11n,OnePlus,HomeWiFi
1777688099,57:a3:bc:7a:b7:93,AC-40RT:AP2,-33,48,802.11ax,Google,CampusNet
1777688059,d1:a7:1f:50:48:83,AC-40RT:AP2,-74,40,802.11ax,Unknown,HomeWiFi
1777689229,52:6e:f9:9b:f7:e3,AC-40RT:AP1,-83,36,802.11ax,Unknown,CampusNet
1777687965,6c:82:7a:3b:34:fc,AC-40RT:AP2,-52,11,802.11ac,Huawei,Starbucks
1777687716,d1:a7:1f:50:48:83,AC-40RT:AP2,-69,40,802.11ax,OnePlus,Starbucks
1777688185,f7:04:4f:3f:f2:b5,AC-40RT:AP2,-35,36,802.11n,Samsung,
1777688721,7b:ef:a9:07:d8:53,AC-40RT:AP4,-68,36,802.11ax,Huawei,Starbucks
1777688255,5a:af:c5:6c:d8:b2,AC-40RT:AP1,-38,36,802.11n,Xiaomi,
1777688653,32:a4:23:ac:85:5c,AC-40RT:AP3,-69,6,802.11ac,Google,Office5G
1777689749,33:78:76:0a:6e:96,AC-40RT:AP2,-56,44,802.11ax,Apple,Starbucks
1777687859,ff:42:f4:16:dd:c6,AC-40RT:AP2,-38,6,802.11ax,Xiaomi,Starbucks
1777688629,44:bc:64:c6:04:58,AC-40RT:AP3,-43,1,802.11ax,Google,CampusNet
1777689071,56:31:b2:f0:ee:6b,AC-40RT:AP1,-83,1,802.11ax,Google,CMCC-EDU
1777686744,00:d6:34:15:3a:82,AC-40RT:AP1,-79,6,802.11ax,Xiaomi,Starbucks
1777688568,56:31:b2:f0:ee:6b,AC-40RT:AP1,-80,44,802.11ax,Samsung,HomeWiFi
1777686997,7f:6a:1a:ef:7d:8c,AC-40RT:AP1,-57,48,802.11ax,Huawei,
1777688053,6b:b3:60:c0:90:9e,AC-40RT:AP1,-43,11,802.11ac,Xiaomi,HomeWiFi
1777688926,ed:5e:70:dc:8e:d8,AC-40RT:AP1,-33,48,802.11ac,Samsung,CMCC-EDU
1777690102,59:6e:44:4d:11:cb,AC-40RT:AP2,-83,11,802.11ac,Apple,Starbucks
1777688174,44:bc:64:c6:04:58,AC-40RT:AP3,-57,40,802.11ac,Xiaomi,
1777686886,32:a4:23:ac:85:5c,AC-40RT:AP3,-83,1,802.11n,Unknown,CampusNet
1777690082,b6:2d:7f:e4:3a:c8,AC-40RT:AP2,-31,1,802.11ac,Huawei,HomeWiFi
1777688540,7b:ef:a9:07:d8:53,AC-40RT:AP4,-42,48,802.11n,OnePlus,CMCC-EDU
1777689259,6d:58:b0:ef:2f:38,AC-40RT:AP2,-84,36,802.11ax,Samsung,Starbucks
1777688627,4a:ba:23:e8:11:63,AC-40RT:AP5,-72,1,802.11n,Huawei,Starbucks
1777690075,24:e5:a2:39:96:67,AC-40RT:AP3,-52,40,802.11n,Google,Office5G
1777686668,44:69:b7:c6:72:c2,AC-40RT:AP3,-79,36,802.11n,Unknown,
1777689434,19:c2:6f:7f:69:8c,AC-40RT:AP1,-32,11,802.11ac,Unknown,Office5G
1777688070,31:f8:2d:c7:cf:2f,AC-40RT:AP1,-72,36,802.11ax,Unknown,HomeWiFi
1777687946,41:f7:af:3c:6d:f8,AC-40RT:AP1,-60,1,802.11ax,Samsung,
1777689364,a6:fc:a2:fb:87:c3,AC-40RT:AP4,-73,40,802.11n,Xiaomi,CMCC-EDU
1777689187,9e:5b:a6:c7:03:54,AC-40RT:AP3,-57,44,802.11ac,Apple,Starbucks
1777689545,5e:ed:30:e2:2a:85,AC-40RT:AP3,-61,48,802.11n,OnePlus,
1777687510,f7:04:4f:3f:f2:b5,AC-40RT:AP2,-44,40,802.11ax,Xiaomi,CampusNet
1777687463,13:ce:80:ad:c0:87,AC-40RT:AP1,-64,48,802.11ac,Samsung,
1777687934,33:78:76:0a:6e:96,AC-40RT:AP2,-58,11,802.11ax,Apple,HomeWiFi
1777688098,c4:03:9e:34:75:ea,AC-40RT:AP3,-74,44,802.11ax,Xiaomi,
1777690029,96:a5:b6:93:78:dc,AC-40RT:AP1,-66,40,802.11ax,Unknown,CampusNet
1777687797,8a:0d:76:d6:a2:c6,AC-40RT:AP2,-80,11,802.11n,Huawei,HomeWiFi
1777689500,b7:22:7b:15:70:2d,AC-40RT:AP1,-32,11,802.11n,Samsung,Starbucks
1777686964,c3:93:46:eb:64:c7,AC-40RT:AP2,-72,36,802.11ax,Unknown,Starbucks
1777688110,3c:09:65:2a:ce:90,AC-40RT:AP2,-45,48,802.11n,Apple,CampusNet
1777690000,ab:13:5b:45:fd:8d,AC-40RT:AP3,-40,11,802.11ax,OnePlus,Starbucks
1777689248,13:ce:80:ad:c0:87,AC-40RT:AP1,-78,6,802.11ac,Apple,HomeWiFi
1777689932,8e:a4:92:d7:30:8e,AC-40RT:AP1,-31,40,802.11ax,Xiaomi,CMCC-EDU
1777687573,36:10:c3:4c:2a:f8,AC-40RT:AP2,-63,6,802.11ax,Apple,CMCC-EDU
1777687112,81:ed:0e:f9:8c:d6,AC-40RT:AP1,-53,36,802.11ax,Samsung,
1777687000,42:69:c7:fa:3f:91,AC-40RT:AP2,-38,40,802.11ax,Huawei,Office5G
1777688925,f1:de:52:cb:50:9c,AC-40RT:AP1,-68,11,802.11ax,Google,CMCC-EDU
1777687197,13:ce:80:ad:c0:87,AC-40RT:AP1,-46,48,802.11n,Huawei,
1777687825,ca:6e:f8:c3:57:2b,AC-40RT:AP3,-72,48,802.11ac,Apple,CMCC-EDU
1777689145,52:6e:f9:9b:f7:e3,AC-40RT:AP1,-33,40,802.11ac,Xiaomi,
1777687588,4a:ba:23:e8:11:63,AC-40RT:AP5,-69,36,802.11ax,Xiaomi,CampusNet
1777689845,81:ed:0e:f9:8c:d6,AC-40RT:AP1,-75,11,802.11ax,Apple,
1777688399,b6:2d:7f:e4:3a:c8,AC-40RT:AP2,-47,36,802.11ax,Xiaomi,Office5G
1777688591,00:d6:34:15:3a:82,AC-40RT:AP1,-53,1,802.11ax,Samsung,Office5G
1777689505,15:49:b2:4d:3d:53,AC-40RT:AP4,-60,6,802.11ac,Apple,CampusNet
1777687685,15:49:b2:4d:3d:53,AC-40RT:AP4,-69,40,802.11n,Google,CampusNet
1777689258,5e:ed:30:e2:2a:85,AC-40RT:AP3,-47,11,802.11ax,Huawei,
1777688760,4a:ba:23:e8:11:63,AC-40RT:AP5,-54,36,802.11n,Xiaomi,
1777689956,84:b2:53:47:81:b9,AC-40RT:AP1,-64,1,802.11n,Samsung,CMCC-EDU
1777687729,59:6e:44:4d:11:cb,AC-40RT:AP2,-43,36,802.11ax,Unknown,
1777688517,2c:f4:0a:79:c3:52,AC-40RT:AP1,-47,1,802.11n,Xiaomi,CMCC-EDU
1777689044,84:b2:53:47:81:b9,AC-40RT:AP1,-73,48,802.11ac,Unknown,Office5G
1777687808,0c:e3:21:d8:8e:4c,AC-40RT:AP2,-41,48,802.11ac,Samsung,CMCC-EDU
1777688693,52:6e:f9:9b:f7:e3,AC-40RT:AP1,-79,48,802.11n,Apple,Starbucks
1777688940,a4:3c:ad:42:29:57,AC-40RT:AP1,-51,1,802.11ac,Samsung,CampusNet
1777689262,0c:ca:3e:55:6b:d9,AC-40RT:AP2,-59,11,802.11ax,Apple,
1777689461,f2:a3:73:4f:e3:55,AC-40RT:AP2,-43,36,802.11ax,Xiaomi,CMCC-EDU
1777687669,59:6e:44:4d:11:cb,AC-40RT:AP2,-44,1,802.11n,Samsung,CMCC-EDU
1777688046,ed:5e:70:dc:8e:d8,AC-40RT:AP1,-82,40,802.11ax,Google,Starbucks
1777687246,15:49:b2:4d:3d:53,AC-40RT:AP4,-76,48,802.11ac,Samsung,Office5G
